Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
3390f239-9cb1-ab3d-cbf0-407740a6415a,2003-02-21,,999-77-2591,S99956223,X19686824X,Mr.,Joesph309,Schiller186,,,,white,nonhispanic,M,Searcy  Arkansas  US,182 O'Conner Heights,Conway,Arkansas,Faulkner County,5045,72034,35.04004809446124,-92.44111021661713,46126.44,4332.65,38613
6a70d125-13c0-6177-d4a1-afbe18b7842e,2008-11-04,,999-38-2113,S99950000,,,Sumiko254,Bartell116,,,,white,nonhispanic,F,North Little Rock  Arkansas  US,1020 Baumbach Mission,Harrison,Arkansas,Boone County,5009,72601,36.24468474029762,-93.15869108886882,60638.14,122496.79,94283
b44d7fdd-1245-0001-b2cb-4fd50a104b48,1998-08-09,,999-26-4255,S99935396,X68608819X,Mr.,Ramiro608,Thompson596,,,,white,nonhispanic,M,Prairie Grove  Arkansas  US,235 Hammes Forge Apt 22,Star City,Arkansas,Lincoln County,5079,71667,33.96696672562495,-91.88177945067585,41596.07,1085.54,445128
38c16421-3c3e-6351-c0d0-882270918f19,1984-05-26,,999-78-1970,S99999262,X44698216X,Mrs.,Rosette746,Russel238,,Cartwright189,M,white,nonhispanic,F,Texarkana  Arkansas  US,874 Kautzer Divide Unit 79,Shannon Hills,Arkansas,Saline County,5125,72002,34.554543709949954,-92.40585896937031,154911.89,976089.77,62397
b487881a-3be8-c89f-d693-c3b36fc9f66d,2024-12-05,,999-99-9026,,,,Lorenzo669,Bechtelar572,,,,black,nonhispanic,M,North Little Rock  Arkansas  US,228 Emard Manor Apt 61,Jacksonville,Arkansas,Pulaski County,5085,72023,34.911399316441404,-92.20082378657335,3010.53,0.00,38596
b7c852a3-6ff1-f43e-6765-d7613cc015b2,2017-02-13,,999-96-8851,,,,Tad831,Senger904,,,,white,nonhispanic,M,Atkins  Arkansas  US,714 Senger Light,Ward,Arkansas,Lonoke County,5085,72007,35.03288064600765,-93.22820422518109,19637.69,0.00,42285
2060b7c0-aa95-b4da-e9b7-6ac01d9f1ec2,2014-05-05,,999-86-6846,,,,Aubrey96,Rutherford999,,,,white,nonhispanic,M,Bentonville  Arkansas  US,848 Hoppe Street Unit 53,Jonesboro,Arkansas,Craighead County,5031,72401,35.87625638633284,-90.73539531022529,18805.32,17799.02,102775
fa9bc188-f712-bfdc-f822-ee2daecee9eb,1988-03-10,,999-52-5012,S99982349,X18908287X,Mrs.,Chrystal576,Beatty507,,Kub800,M,white,nonhispanic,F,Rogers  Arkansas  US,1023 Pagac Rapid,Hot Springs,Arkansas,Garland County,5051,71949,34.600900965851224,-93.03554922499859,73903.52,126142.73,59551
2b703a19-62e9-ed3d-833b-83e22745a19a,2012-10-11,,999-54-1062,,,,Johnson679,Bartoletti50,,,,white,nonhispanic,M,Southside  Arkansas  US,587 Mohr Station,West Memphis,Arkansas,Crittenden County,5035,72376,35.148758288350116,-90.18434463669598,27992.39,32776.65,90334
ccd6c6ab-fb87-431d-7852-daa152540077,1990-01-31,,999-35-8719,S99923557,X2569920X,Ms.,Vernie449,Kessler503,,,S,white,nonhispanic,F,Jonesboro  Arkansas  US,577 Kuphal Well,Jonesboro,Arkansas,Craighead County,5031,72467,35.873485971965664,-90.65640017665838,156419.54,780601.19,45151
3d14e2a2-a73e-5a1e-1ab7-0598d1fd0b0b,1988-10-12,,999-80-9931,S99943893,X292809X,Ms.,Zulema784,Little434,,,S,white,nonhispanic,F,Bentonville  Arkansas  US,586 Weber Throughway,Jacksonville,Arkansas,Pulaski County,5119,72117,34.88160066582339,-92.2886169654274,163528.81,780446.94,47156
c46bc62e-cb0b-f689-18d3-77d8f650423d,1972-05-27,,999-77-2819,S99947038,X2242811X,Mrs.,Macie339,Kris249,,Williamson769,M,white,nonhispanic,F,Little Rock  Arkansas  US,617 Upton Common Suite 18,Texarkana,Arkansas,Miller County,5091,71854,33.43670460072688,-93.90249346423441,19298.45,542442.90,15307
483664e5-5a1d-7289-cddf-d39101119406,1941-01-03,2021-01-18,999-31-8285,S99943804,X21197205X,Mr.,Randall756,Schmitt836,,,D,white,nonhispanic,M,Jonesboro  Arkansas  US,623 Vandervort Extension Apt 56,Pyatt,Arkansas,Marion County,5009,72601,36.3108651448426,-92.8783806675199,16478.02,447459.66,6541
1c1bdeb5-38fb-2dc1-97b7-d7afb2546cb7,1947-06-22,2025-05-04,999-73-7870,S99952201,X81036888X,Mrs.,Ozella681,Effertz744,,Stracke611,M,black,nonhispanic,F,Rogers  Arkansas  US,727 Hintz Light Apt 98,Dumas,Arkansas,Desha County,5041,71639,33.93929508004094,-91.49661526495403,1396422.76,413758.86,52852
c0db9115-f332-22ea-5a0a-02e0663f937b,1964-11-09,,999-53-3478,S99914895,X65771005X,Mrs.,Dion244,Hettinger594,,Koch169,M,black,nonhispanic,F,Stuttgart  Arkansas  US,166 Leffler Throughway Suite 49,El Dorado,Arkansas,Union County,5139,71730,33.1935864667425,-92.73429937093755,452391.24,2031581.73,26296
4bd374f9-872c-c608-3ed2-dd938a200998,2023-06-23,,999-82-6500,,,,Van763,O'Hara248,,,,black,nonhispanic,F,Greenwood  Arkansas  US,599 White Burg,Little Rock,Arkansas,Pulaski County,5119,72202,34.74814393076773,-92.33239371730926,6136.41,0.00,41443
7a1f445b-12bd-5758-60f6-92313e1b48cc,1953-09-09,,999-10-9612,S99989278,X82229751X,Mrs.,Karine844,Goyette777,,Gottlieb798,D,white,nonhispanic,F,Conway  Arkansas  US,928 Hodkiewicz Fort Suite 9,Blytheville,Arkansas,Mississippi County,5093,72315,35.93433494917689,-89.87529096243071,18367.05,1210794.93,1895
80e7637b-4ec0-0a9e-153e-6dcfdf2c36e2,1983-05-22,,999-35-8723,S99949396,X17927374X,Mr.,Ward668,Flatley871,,,D,white,nonhispanic,M,Maumelle  Arkansas  US,289 Carter Lodge Unit 35,Fort Smith,Arkansas,Sebastian County,5131,72923,35.23014117719426,-94.4110127430271,82143.81,669595.94,921755
2e7d353b-a378-8985-cf3f-f8b93dd62751,1959-10-01,2016-01-26,999-22-6675,S99984397,X66388166X,Mr.,Major265,Hauck852,,,M,white,nonhispanic,M,Little Rock  Arkansas  US,312 Marvin Drive,Harrison,Arkansas,Boone County,5009,72601,36.24550990485053,-93.10578645324922,77913.55,104558.12,28561
1ea8882e-d0f8-85e7-54e0-b5da9db7d760,1961-11-13,1995-10-26,999-26-8548,S99969193,X33412652X,Mr.,Sam879,Hegmann834,,,M,white,nonhispanic,M,Little Rock  Arkansas  US,567 Gusikowski Annex,Scranton,Arkansas,Logan County,5083,72863,35.34253563778285,-93.48130421945953,362164.72,0.00,71970
2b864110-a9fb-bf9c-7c36-2d440e630c85,2009-08-09,,999-32-9159,,,,Javier97,Cardona494,,,,hawaiian,hispanic,M,Gaudalajara  Jalisco  MX,980 Mills Plaza Apt 86,Fort Smith,Arkansas,Sebastian County,5131,72904,35.344481853112555,-94.37118213905444,31558.56,5236.62,506569
48977b62-229d-8205-3e67-8efbf9fb01f0,2017-07-12,,999-21-9450,,,,Dong972,Terry864,,,,white,nonhispanic,M,Springdale  Arkansas  US,1005 Mayert Corner Suite 96,Fayetteville,Arkansas,Washington County,5143,72701,36.198655512936604,-94.10776296760237,9945.90,692.95,135030
7fc43615-ded2-a0a2-1eb9-301bab464968,2017-07-08,,999-65-6150,,,,Ferdinand55,Littel644,,,,white,nonhispanic,M,Carlisle  Arkansas  US,768 Williamson Throughway Unit 86,Benton,Arkansas,Saline County,5125,72011,34.46899711565045,-92.49188955211052,1515.05,33205.86,22885
312179b2-ccec-e9c8-bea6-c8e5e5acf7d8,2018-10-13,,999-75-9123,,,,Johnson679,Schneider199,,,,white,nonhispanic,M,Sao Paulo  Sao Paulo  BR,737 Gutmann Dale Apt 70,Waldron,Arkansas,Scott County,5127,72958,34.92089043424575,-94.14943324927972,14299.20,9363.00,29845
60437dda-acf5-c977-6548-d7662a4a0b80,1991-01-03,,999-61-6549,S99957503,X39160504X,Ms.,Elmira442,Emmerich580,,,S,black,nonhispanic,F,Pine Bluff  Arkansas  US,1059 Reichel Lock Unit 73,Little Rock,Arkansas,Pulaski County,5119,72201,34.64451183996058,-92.1962356364274,15403.63,1592710.84,4690
23e132e1-aa2c-2c96-602b-6e0c13524e62,2012-05-22,,999-26-1107,,,,Harrison106,Gerlach374,,,,white,nonhispanic,M,Little Rock  Arkansas  US,763 Aufderhar Lane Suite 71,Rogers,Arkansas,Benton County,5007,72712,36.27592922732461,-94.16776368195794,2250.00,25767.26,6075
8446cce5-0f98-9760-91af-d470a58108f6,1979-09-02,,999-95-1136,S99910051,X70121458X,Mr.,Roman389,Kassulke119,,,M,white,nonhispanic,M,Fouke  Arkansas  US,253 McClure Club,Springdale,Arkansas,Washington County,5143,72703,36.145856995100296,-94.09322229300943,58091.38,0.00,106223
37fcd537-910d-4e6d-ef68-1ca43609b5e9,1941-01-03,2007-11-03,999-81-8188,S99957655,X15059172X,Mr.,Wilford267,Schneider199,,,D,white,nonhispanic,M,Jonesboro  Arkansas  US,874 Denesik Path,Pyatt,Arkansas,Marion County,5089,72672,36.31929549178213,-92.79543516303595,11271.72,217707.01,6541
8191c57b-5cfc-801c-e870-36353f255adf,1977-03-12,,999-55-2988,S99980460,X32883763X,Mr.,Gerardo48,Dueñas839,,,M,white,hispanic,M,Panama City  Panama  PA,1055 Stokes Spur,Fayetteville,Arkansas,Washington County,5143,72703,36.03962020768296,-94.20979167524638,10538.92,752704.14,3146
6dee1576-7ee8-fd63-9a03-e6f09cc83b38,1985-04-22,,999-26-7944,S99921063,X61515881X,Mr.,Nigel915,Mueller846,,,M,white,nonhispanic,M,Rogers  Arkansas  US,337 Krajcik Parade,Van Buren,Arkansas,Crawford County,5033,72956,35.404153474622085,-94.28639845198573,64193.54,0.00,61179
0edfd890-9a50-7fdf-4d36-244e82fbdcdb,2024-01-17,,999-66-8092,,,,Alexis664,Effertz744,,,,white,nonhispanic,M,Shannon Hills  Arkansas  US,566 Franecki Well Unit 21,Rogers,Arkansas,Benton County,5007,72718,36.23698902961905,-94.09910259896915,8536.39,2038.52,83722
e90df820-5a78-88fc-2c34-d272d9a8a1a1,1980-09-11,,999-42-8680,S99920239,X81655290X,Mrs.,Signe792,Goldner995,,Pfannerstill264,M,white,nonhispanic,F,Rogers  Arkansas  US,832 Satterfield Manor,Jacksonville,Arkansas,Pulaski County,5119,72117,34.95836233814226,-92.02734624643568,368304.04,1117.16,92472
9231e8fd-0d24-495c-8a38-aaba3363995d,2025-07-14,,999-79-5064,,,,Domingo513,Stamm704,,,,white,nonhispanic,M,Rogers  Arkansas  US,616 Parker Lodge,Carlisle,Arkansas,Lonoke County,5085,72024,34.78475715820048,-91.73210794842716,331.89,0.00,57201
7f11fa53-54c1-db82-7bd0-432c74cb4822,1957-06-19,2013-06-13,999-72-9086,S99993500,X23860391X,Ms.,Shenika151,Smitham825,,,S,white,nonhispanic,F,Conway  Arkansas  US,1028 Kozey Brook Suite 72,Maumelle,Arkansas,Pulaski County,5119,72113,34.83875916130333,-92.39125549926715,1819012.49,93044.90,91243
c3eb92fd-9b2e-8a24-113e-bace24173706,1991-07-26,,999-10-9557,S99964235,X14424665X,Ms.,Norma469,Dibbert990,,,S,white,nonhispanic,F,Cabot  Arkansas  US,541 Walsh Quay,Fort Smith,Arkansas,Sebastian County,5131,72901,35.35616677029224,-94.39792511859385,107631.27,100524.20,28554
6da09b8f-a0fe-a89b-1d7c-a983af573d5c,1971-01-13,,999-79-8800,S99978991,X17983070X,Mrs.,Gwyneth692,Mueller846,,Aufderhar910,M,white,nonhispanic,F,Rogers  Arkansas  US,936 Jones Glen Unit 80,Centerton,Arkansas,Benton County,5007,72712,36.40872695809408,-94.47798612004974,939606.88,73740.14,83014
9692ffde-3d89-64a9-8a83-61a08fadaa16,1961-11-13,,999-83-6065,S99949235,X67067922X,Mr.,Logan497,Upton904,,,W,white,nonhispanic,M,North Little Rock  Arkansas  US,465 Emmerich Dam,Scranton,Arkansas,Logan County,5083,72863,35.40438718782307,-93.47802107581963,349798.19,0.00,71970
15fe0514-f419-413a-eea9-9b811768c720,1995-08-19,,999-39-1295,S99937188,X67787961X,Mr.,Corey514,Yundt842,,,M,white,nonhispanic,M,De Queen  Arkansas  US,995 Spencer Rest,Little Rock,Arkansas,Pulaski County,5119,72209,34.79434245504577,-92.39324437895624,41395.75,747338.92,56314
fe153e67-c200-5ebc-b238-6784bde6dde4,2017-05-18,,999-47-9789,,,,Tobias236,Padberg411,,,,white,nonhispanic,M,Cabot  Arkansas  US,772 Altenwerth Camp Apt 57,Fort Smith,Arkansas,Sebastian County,5131,72908,35.33128196637205,-94.44307459950949,1050.00,10217.18,2822
8ba795af-9e00-5045-6d8e-d13d03ba44dd,1947-06-22,,999-97-9828,S99976769,X66951971X,Mrs.,Valeri645,Harris789,,Reynolds644,M,black,nonhispanic,F,Greenbrier  Arkansas  US,837 Dickens Camp Unit 31,Dumas,Arkansas,Desha County,5041,71662,33.85968087456842,-91.54215901265472,398484.24,1602865.37,52852
accb18e5-68d4-d49b-b2d2-2a31bef9967f,2023-06-06,,999-12-2158,,,,Eddie505,Pollich983,,,,white,nonhispanic,F,Siloam Springs  Arkansas  US,562 Kuhn Ferry,Elkins,Arkansas,Washington County,5143,72701,35.88396606135982,-93.91909499139145,7792.22,0.00,133107
c3c51f46-2433-463a-6aef-b7edf944953c,2002-07-06,,999-63-2073,S99923288,X33054494X,Mr.,Matt836,Kris249,,,,black,nonhispanic,M,Gentry  Arkansas  US,1084 Harber Grove,Little Rock,Arkansas,Pulaski County,5119,72205,34.687152598134304,-92.37889236989344,45189.99,16411.07,44926
dfe8df4c-92e4-90f3-c121-d61027afcd64,1991-05-19,,999-24-9815,S99965584,X82864879X,Mr.,Eldridge510,Kirlin939,,,S,white,nonhispanic,M,Stamps  Arkansas  US,551 McLaughlin Village,Little Rock,Arkansas,Pulaski County,5119,72202,34.72620140564373,-92.3520167607457,435061.83,366487.76,95736
d3523163-58b1-3095-4277-520a6a9c5f47,1957-06-19,2017-05-15,999-57-6265,S99919949,X26459745X,Mrs.,Fallon874,Cormier289,,Bechtelar572,D,white,nonhispanic,F,Newark  Arkansas  US,156 Hudson Arcade Apt 77,Maumelle,Arkansas,Pulaski County,5119,72113,34.85160459583892,-92.8210871595673,1106338.68,227095.38,91243
844eec8e-4fed-f004-f501-2eccab271a02,1974-04-21,,999-36-5977,S99980432,X8055552X,Mrs.,Edelmira985,Gutkowski940,,Lockman863,M,white,nonhispanic,F,Rogers  Arkansas  US,1036 Brakus Street,Fort Smith,Arkansas,Sebastian County,5131,72903,35.3919920788926,-94.18427806750974,1207959.20,194748.15,87883
5faaeb29-f911-8ae8-ebf5-4be1241d6a60,1992-05-20,,999-61-4285,S99934195,X5421771X,Mr.,Victor265,Nienow652,,,M,white,nonhispanic,M,Cabot  Arkansas  US,232 Brown Center Apt 83,Fayetteville,Arkansas,Washington County,5087,72727,36.09204347407522,-94.19602246619462,9987.56,151648.35,422
f4b434ee-2a60-c71b-cd83-26089c160a80,1974-09-17,,999-27-9900,S99936424,X66237632X,Mr.,Salvatore257,Jacobson885,,,M,white,nonhispanic,M,Sherwood  Arkansas  US,378 Thiel Overpass,Caraway,Arkansas,Craighead County,5031,72419,35.78048514079635,-90.3648192682402,9171.79,185496.18,4770
bab975a3-7de6-beb9-bbb0-9dc92123c07b,2010-09-03,,999-72-8692,,,,Leslie90,Von197,,,,white,nonhispanic,F,Little Rock  Arkansas  US,385 Ferry Pathway Apt 98,Traskwood,Arkansas,Saline County,5125,72167,34.44529891320257,-92.67528254889197,22137.18,12343.54,37463
fa69d753-19f6-fd89-63c7-a9b4c09b823b,1997-09-14,,999-67-1148,S99962188,X5429670X,Mr.,Shane235,Gleason633,,,,black,nonhispanic,M,Jonesboro  Arkansas  US,124 Brakus Manor,Pine Bluff,Arkansas,Jefferson County,5069,71602,34.25921921150243,-92.16231015529702,6499.36,89271.96,2377
9103ab56-b47d-f9a3-94cf-5dba81b731b8,1961-02-25,,999-68-9689,S99951774,X32288882X,Mrs.,Victoria535,Soria950,,Miramontes145,D,black,hispanic,F,Santiago de los Caballeros  Santiago  DO,1002 Rohan Promenade Unit 74,Jonesboro,Arkansas,Craighead County,5031,72411,35.73493375220206,-90.73992466582591,482682.54,0.00,81605
876ee21b-1cd6-06bc-5886-21f898bd9d5e,1957-06-19,,999-49-9967,S99941217,X67947237X,Ms.,Joleen561,Murazik203,,,S,white,nonhispanic,F,West Memphis  Arkansas  US,542 Wisoky Rapid,Maumelle,Arkansas,Pulaski County,5119,72113,34.85610873291579,-92.42798946180329,1073158.35,66805.97,91243
13c5fe19-44ba-5618-ec2b-7b4c2525939c,1941-01-03,,999-36-6924,S99942830,X3841351X,Mr.,Gregorio366,Runolfsson901,,,D,white,nonhispanic,M,Springdale  Arkansas  US,309 Dickinson Road,Pyatt,Arkansas,Marion County,5089,72672,36.22635438741239,-93.0761047530786,97472.40,917650.93,6541
a9683cde-f7cb-e6e0-be46-373d5e6c1a11,1990-01-15,,999-97-3821,S99949710,X23494630X,Mr.,Kirby843,Sporer811,,,M,white,nonhispanic,M,Springdale  Arkansas  US,182 Kozey Quay,Lake,Arkansas,Chicot County,5017,71653,33.31581919328656,-91.30118132557996,246855.43,638.70,66509
0f91ede6-8274-0b1d-dd3a-241bba9d3fd4,1978-11-05,,999-62-7272,S99962691,X33705578X,Mrs.,Lavern240,Lebsack687,,West559,M,white,nonhispanic,F,Searcy  Arkansas  US,503 Purdy Parade,Camden,Arkansas,Ouachita County,5103,71701,33.607167061339815,-92.81045150236262,580856.00,451841.69,57982
6bbc8687-50eb-4f9b-5765-b6603c02bf2b,1978-03-16,,999-63-9011,S99915562,X15776678X,Mrs.,Kathrine376,Hilpert278,,Konopelski743,M,white,nonhispanic,F,North Little Rock  Arkansas  US,771 Thompson Tunnel,Benton,Arkansas,Saline County,5119,72019,34.64528850451492,-92.44670169156697,240086.48,451627.91,175717
ebe43f23-e8d8-948d-0fad-dfedd262b2af,1968-07-23,,999-59-2737,S99987807,X32634745X,Mr.,Esteban536,Murillo232,,,M,white,hispanic,M,Port-au-Prince  Haiti  HT,104 Jones Route Suite 26,Bentonville,Arkansas,Benton County,5007,72758,36.35654009422418,-94.24895715912525,16659.53,185640.59,9539
7b88e99a-82e0-2205-ccc8-b40a2685a9de,1959-10-01,2025-07-15,999-62-7396,S99998839,X72049642X,Mr.,Desmond566,Brown30,,,W,white,nonhispanic,M,Rogers  Arkansas  US,754 Hegmann Road Apt 63,Harrison,Arkansas,Boone County,5009,72601,36.28623535797648,-93.09305875046691,117885.96,643309.35,28561
fde6d0ab-5b20-24a5-6f8e-0827590f80f4,1978-05-09,,999-88-8452,S99939807,X66669617X,Mr.,Antione404,West559,,,M,white,nonhispanic,M,Texarkana  Arkansas  US,930 Bruen Center,West Memphis,Arkansas,Crittenden County,5035,72364,35.1823056617098,-90.23338315738272,12917.50,100310.17,14411
f46787c6-4cc9-a16d-7e1d-877b47084bfa,1989-10-09,,999-59-9634,S99959982,X83323789X,Mr.,Yong583,Harvey63,,,S,white,nonhispanic,M,Heber Springs  Arkansas  US,598 Kuhn Light,Conway,Arkansas,Faulkner County,5045,72035,35.05570308227396,-92.31916342945331,129945.59,625581.75,145958
8ea695da-5c36-c076-6d7d-839e453ae07d,1958-09-11,,999-18-4027,S99926300,X40303252X,Mr.,Diego848,Carroll471,,,D,black,nonhispanic,M,Fayetteville  Arkansas  US,434 Torp Esplanade Apt 45,Hot Springs,Arkansas,Garland County,5051,71913,34.681777779368424,-93.01986368741915,49971.75,713060.63,21214
8c0bd469-344c-b71f-ae54-9e2c8dee8bac,1986-05-26,,999-91-2715,S99971017,X53401650X,Mrs.,Lori426,McDermott739,,Steuber698,M,white,nonhispanic,F,Bella Vista  Arkansas  US,232 Krajcik Bridge Suite 23,Warren,Arkansas,Bradley County,5011,71671,33.58639740389449,-92.14045287688378,8100.00,317917.16,13888
71d7d476-cba7-abb9-0451-d9ce693c0785,1992-09-02,,999-19-8989,S99929730,X76576808X,Mrs.,Serena400,Auer97,,Bernhard322,M,black,nonhispanic,F,De Queen  Arkansas  US,1015 Stoltenberg Brook,Little Rock,Arkansas,Pulaski County,5119,72206,34.66562873060664,-92.51746354425897,36911.31,903704.20,195223
9ecbb4b4-a7fe-8046-ead5-48cf66dc3743,1976-05-12,,999-81-7494,S99958237,X2889615X,Mrs.,Codi873,Ullrich385,,Gulgowski816,M,white,nonhispanic,F,Little Rock  Arkansas  US,480 Bayer Wall Unit 88,Gentry,Arkansas,Benton County,5007,72734,36.252371103608304,-94.48472051255514,479651.65,236367.21,49552
f4c88bb9-98ae-c9d0-b4fd-5c0502da9042,1966-06-21,,999-50-6473,S99975858,X18033522X,Mr.,Kraig824,Schmidt332,,,M,white,nonhispanic,M,Oak Grove Heights  Arkansas  US,436 Halvorson Underpass Unit 89,Siloam Springs,Arkansas,Benton County,5007,72761,36.18736438818173,-94.47727402177713,103250.99,20302.86,129264
58b0cc40-b26b-48bf-8849-a798f9e13b7f,1945-07-25,2008-04-02,999-65-1133,S99986932,X81241001X,Mrs.,Ramona980,Riojas420,,Venegas795,M,white,hispanic,F,Caguas  Puerto Rico  PR,288 Schaefer Overpass,Clarksville,Arkansas,Johnson County,5071,72830,35.47163153695492,-93.50663326001943,65409.52,1858221.14,19161
384ebf91-27c8-c1e6-e5ce-001a46d5002b,1969-05-08,,999-53-4987,S99911416,X87313063X,Mrs.,Lael572,Goldner995,,Thiel172,M,white,nonhispanic,F,Harrison  Arkansas  US,877 West Junction,Conway,Arkansas,Faulkner County,5045,72035,34.995012212265316,-92.5464267091496,546685.36,0.00,73899
0f666439-378e-e755-a8e1-b92dab42107b,1960-11-06,,999-67-8673,S99994543,X9401071X,Mrs.,Barb55,Mayert710,,Lemke654,M,white,nonhispanic,F,Little Rock  Arkansas  US,785 Terry Rue Unit 36,Hot Springs,Arkansas,Garland County,5051,72087,34.49723290731524,-93.1091523069812,17415.31,2131240.03,16300
7e858100-ff95-71a2-9a3d-1df288db3f68,2010-11-24,,999-86-5879,,,,Fallon874,Bode78,,,,white,nonhispanic,F,Little Rock  Arkansas  US,704 Witting Glen Apt 4,Beebe,Arkansas,White County,5145,72012,35.064568601791194,-91.9232987404337,26726.56,0.00,57570
11002548-6db1-b4f5-d68a-7227fe032f00,1984-03-19,,999-49-7367,S99990597,X74260140X,Mr.,Vicente970,Schultz619,,,S,white,nonhispanic,M,Harrison  Arkansas  US,136 Windler Estate Suite 77,Springdale,Arkansas,Washington County,5143,72703,36.144278264366214,-94.04696085903045,8738.72,54177.09,314
b6c36f9d-43c2-6590-1337-5d1829916d54,2014-03-29,,999-43-4217,,,,Delois358,Swift555,,,,white,nonhispanic,F,North Little Rock  Arkansas  US,216 Koch Hollow Unit 78,Bentonville,Arkansas,Benton County,5007,72714,36.3484636473458,-93.92908487275498,23509.79,5364.41,30280
b81ef917-bcab-7cc4-e70a-1de26462cf4c,1965-12-10,,999-72-6190,S99936951,X32362294X,Mrs.,Marylee823,Carter549,,Zulauf375,D,white,nonhispanic,F,Fayetteville  Arkansas  US,631 Kulas Union,Trumann,Arkansas,Poinsett County,5111,72472,35.60284230161998,-90.49956120076172,1113313.87,366582.62,52539
8476fa12-4aff-7c7b-8562-2d0bb1845c1c,2001-09-27,,999-40-6412,S99949666,X49089580X,Ms.,Clarine378,Bergnaum523,,,,white,nonhispanic,F,Little Rock  Arkansas  US,192 Bode Avenue,Fayetteville,Arkansas,Washington County,5143,72701,36.15917785300058,-94.09157664970444,122753.37,586797.00,64305
1ec43bb1-255c-1595-4688-4de96f6829d3,2021-12-06,,999-48-4738,,,,Roxann426,Goyette777,,,,white,nonhispanic,F,Texarkana  Arkansas  US,344 Bernhard Club Unit 7,Centerton,Arkansas,Benton County,5007,72736,36.38465097163116,-94.33646326005235,10771.49,1724.61,171253
49a639c7-415b-4f89-f2a5-5e58fb30bd77,2003-02-07,,999-91-6605,S99962364,X30092113X,Mr.,Augustine565,Murazik203,,,,white,nonhispanic,M,Little Rock  Arkansas  US,721 Eichmann Burg Suite 80,Fayetteville,Arkansas,Washington County,5143,72703,36.07073656251597,-94.29965082923128,42667.09,7468.88,85326
89c06f41-31e6-4fed-7649-876fd6908d71,1959-10-01,,999-53-7743,S99995168,X8180127X,Mr.,Brain142,Powlowski563,,,M,white,nonhispanic,M,Conway  Arkansas  US,745 Reichel Manor,Harrison,Arkansas,Boone County,5009,72601,36.27091395881285,-93.10058856009255,95296.18,36035.90,28561
ae528751-24c6-d6d4-f414-54a321581e39,2011-09-05,,999-16-1808,,,,Ria154,Runolfsdottir785,,,,white,nonhispanic,F,Toulouse  Occitanie  FR,356 Haley Well,North Little Rock,Arkansas,Pulaski County,5119,72120,34.85493385199584,-92.36463432048161,2500.00,27210.34,18770
b793fdcf-bad5-9c29-e78d-714b6c0c5bce,2023-07-17,,999-15-6173,,,,Thanh759,Kassulke119,,,,white,nonhispanic,F,Springdale  Arkansas  US,213 Pouros Fort Unit 10,Fort Smith,Arkansas,Sebastian County,5131,72908,35.2653176161768,-94.40087888579222,200.00,6104.26,11805
dcd5bbf7-d1c8-c1fe-a32e-779541205b1b,1986-12-10,,999-18-2252,S99997689,X46108425X,Mr.,Jaime666,Jáquez824,,,M,white,hispanic,M,Marigot  Saint Andrew Parish  DM,438 Harris Vale Suite 2,Ward,Arkansas,Lonoke County,5085,72176,34.9591115672931,-91.8442690373333,48646.24,0.00,90176
65b64c04-88a2-cf00-7678-6086a0e6d2e1,2020-09-19,,999-87-8514,,,,Lon587,Klocko335,,,,white,nonhispanic,M,Jacksonville  Arkansas  US,917 Schultz Green,Fort Smith,Arkansas,Sebastian County,5131,72903,35.354990435863655,-94.28866481510964,800.00,24539.69,19528
af32cd2b-7e4a-324a-8c01-336562073dcd,1962-09-25,,999-12-4909,S99984624,X37216391X,Mr.,Colton403,Trantow673,,,M,white,nonhispanic,M,Athens  Athens Prefecture  GR,492 Turner Manor Apt 10,Russellville,Arkansas,Pope County,5115,72858,35.29550176511288,-93.09945886240008,10389.72,1183082.29,6134
b3be4912-4c32-d456-6133-17e828011240,1968-05-15,,999-87-6991,S99955535,X16364333X,Mr.,Richard937,Ankunding277,,,M,white,nonhispanic,M,Arkadelphia  Arkansas  US,974 Lubowitz Mission,Jonesboro,Arkansas,Craighead County,5031,72404,35.7990410511831,-90.78999552007045,124403.37,93004.67,51239
52aa37b2-8e31-b360-40e2-0f54097ae82f,2017-09-23,,999-18-8310,,,,Kyla51,Jones311,,,,white,nonhispanic,F,Fayetteville  Arkansas  US,396 Glover Union,Springdale,Arkansas,Washington County,5143,72764,36.13217962955698,-94.09395369854424,17672.22,0.00,35411
2eda65eb-4d05-6db4-7c56-ac52f520913e,1986-04-02,1991-06-29,999-58-1156,,,,Andrés117,Ibarra303,,,,black,hispanic,M,Buenos Aires  Ciudad de Buenos Aires  AR,649 Funk Gardens Suite 44,Little Rock,Arkansas,Pulaski County,5119,72212,34.77007727931927,-92.3902420397225,384415.51,0.00,106282
ce68eb03-b0aa-bfc1-7b72-656d0a28a680,1945-07-25,,999-57-6001,S99985167,X25194945X,Mrs.,Sofia418,Farías160,,López694,M,white,hispanic,F,La Paz  Baja California  MX,233 Crona Annex Suite 72,Clarksville,Arkansas,Johnson County,5071,72830,35.46143515897471,-93.49831789417621,19631.05,1919129.40,19161
